Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStatesBB,FinalTransitionsBB,FinalLocalTransitionsBB,TimeBB_ms,BB_GC_ms,MemBeforeBB_MB,MemAfterBB_MB,MemPeakBB_MB,FinalStatesWSOE,FinalTransitionsWSOE,FinalLocalTransitionsWSOE,TimeWSOE_ms,WSOE_GC_ms,MemBeforeWSOE_MB,MemAfterWSOE_MB,MemPeakWSOE_MB,EqualsWSOE,JVMHeapMax_MB,BB_SCC_ms,BB_Bvis_ms,BB_InitSplit_ms,BB_Phase1_ms,BB_Phase2_ms,BB_PartTotal_ms,BB_MainLoopIters,BB_BuildStates_ms,BB_BuildTrans_ms,BB_BuildTotal_ms
states_40_iter_12_1776653137029.lts,v0,2,false,OK,,2026-06-04T04:20:01.011371340Z,40,1077,0,94,0,94,0,0,40,1077,0,185.2697,0,1115.3326,1315.3326,1211.3326,40,1077,0,55.0961,0,1115.3907,1143.3907,1115.3907,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,180.8424,-1,0.0462,1.4042,1.4504
states_40_iter_1_1776653135212.lts,v0,0,true,OK,,2026-06-04T04:20:05.225698663Z,40,1006,0,0,0,0,0,0,31,1006,0,145.3516,0,1115.4762,1275.4762,1217.4762,40,1006,0,35.4599,0,1115.6237,1151.6237,1115.6237,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,141.1530,-1,0.0439,1.3099,1.3538
states_40_iter_1_1776653135212.lts,v0,1,false,OK,,2026-06-04T04:20:09.201420198Z,40,1006,0,0,0,0,0,0,31,1006,0,153.7355,0,1115.6772,1275.6772,1207.6772,40,1006,0,35.7782,0,1115.7316,1151.7316,1115.7316,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,149.3141,-1,0.0442,1.3151,1.3593
states_40_iter_1_1776653135212.lts,v0,2,false,OK,,2026-06-04T04:20:13.196715627Z,40,1006,0,0,0,0,0,0,31,1006,0,153.7649,0,1115.7854,1275.7854,1207.7854,40,1006,0,35.8586,0,1115.8397,1151.8397,1115.8397,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,149.4728,-1,0.0442,1.3168,1.3610
states_40_iter_2_1776653135562.lts,v0,0,true,OK,,2026-06-04T04:20:17.364341062Z,40,1006,0,0,0,0,0,0,31,1006,0,146.3658,0,1115.9068,1275.9068,1215.9068,40,1006,0,34.8228,0,1115.9611,1151.9611,1115.9611,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,142.1865,-1,0.0445,1.3208,1.3653
states_40_iter_2_1776653135562.lts,v0,1,false,OK,,2026-06-04T04:20:21.354209480Z,40,1006,0,0,0,0,0,0,31,1006,0,164.2822,0,1116.0145,1276.0145,1198.0145,40,1006,0,35.4646,0,1116.0689,1152.0689,1116.0689,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,159.8873,-1,0.0441,1.3181,1.3621
states_40_iter_2_1776653135562.lts,v0,2,false,OK,,2026-06-04T04:20:25.363159152Z,40,1006,0,0,0,0,0,0,31,1006,0,155.5054,0,1116.1225,1276.1225,1206.1225,40,1006,0,34.9077,0,1116.1768,1152.1768,1116.1768,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,151.3157,-1,0.0451,1.3176,1.3627
states_40_iter_3_1776653135803.lts,v0,0,true,OK,,2026-06-04T04:20:29.547046630Z,40,1006,0,0,0,0,0,0,40,1006,0,165.9270,0,1116.3373,1286.3373,1204.3373,40,1006,0,34.9933,0,1116.3917,1152.3917,1116.3917,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,161.6715,-1,0.0475,1.3158,1.3634
states_40_iter_3_1776653135803.lts,v0,1,false,OK,,2026-06-04T04:20:33.547955819Z,40,1006,0,0,0,0,0,0,40,1006,0,165.4173,0,1116.4452,1286.4452,1204.4452,40,1006,0,35.3683,0,1116.4995,1152.4995,1116.4995,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,161.0275,-1,0.0479,1.3388,1.3867
states_40_iter_3_1776653135803.lts,v0,2,false,OK,,2026-06-04T04:20:37.555585026Z,40,1006,0,0,0,0,0,0,40,1006,0,165.8795,0,1116.5531,1286.5531,1204.5531,40,1006,0,35.0674,0,1116.6074,1152.6074,1116.6074,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,161.6782,-1,0.0474,1.3089,1.3563
states_40_iter_42_1776621683233.lts,v0,0,true,OK,,2026-06-04T04:20:41.886196370Z,40,1308,0,139,139,0,1176,1176,40,1308,0,271.9826,0,1117.8074,1407.8074,1319.8074,32,1288,0,251.1907,0,1117.8778,1217.8778,1193.8778,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,265.3683,-1,0.0506,1.7650,1.8156
states_40_iter_42_1776621683233.lts,v0,1,false,OK,,2026-06-04T04:20:46.220287215Z,40,1308,0,139,139,0,1176,1176,40,1308,0,271.6120,0,1117.9474,1407.9474,1319.9474,32,1288,0,251.0982,0,1118.0179,1218.0179,1194.0179,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,265.0552,-1,0.0516,1.7360,1.7876
states_40_iter_42_1776621683233.lts,v0,2,false,OK,,2026-06-04T04:20:50.551424089Z,40,1308,0,139,139,0,1176,1176,40,1308,0,270.7580,0,1118.0876,1408.0876,1322.0876,32,1288,0,253.8059,0,1118.1581,1218.1581,1194.1581,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,264.1747,-1,0.0497,1.7352,1.7849
states_40_iter_46_1776621872757.lts,v0,0,true,OK,,2026-06-04T04:20:55.106843993Z,40,1120,0,113,113,0,988,988,40,1120,0,188.7637,0,1118.0788,1304.0788,1204.0788,32,1100,0,189.1974,0,1118.1392,1190.1392,1152.1392,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,183.3517,-1,0.0485,1.5128,1.5612
states_40_iter_46_1776621872757.lts,v0,1,false,OK,,2026-06-04T04:20:59.294794513Z,40,1120,0,113,113,0,988,988,40,1120,0,188.3521,0,1118.1988,1304.1988,1204.1988,32,1100,0,181.3933,0,1118.2592,1190.2592,1156.2592,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,182.9159,-1,0.0483,1.5155,1.5638
states_40_iter_46_1776621872757.lts,v0,2,false,OK,,2026-06-04T04:21:03.476532296Z,40,1120,0,113,113,0,988,988,40,1120,0,188.8131,0,1118.3188,1304.3188,1204.3188,32,1100,0,188.3468,0,1118.3793,1190.3793,1154.3793,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,183.3754,-1,0.0481,1.5122,1.5602
states_40_iter_4_1776653135984.lts,v0,0,true,OK,,2026-06-04T04:21:07.827364918Z,40,1006,0,0,0,0,0,0,31,1006,0,155.1676,0,1117.8069,1277.8069,1209.8069,40,1006,0,34.9217,0,1117.8613,1153.8613,1117.8613,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,150.9635,-1,0.0442,1.3178,1.3620
states_40_iter_4_1776653135984.lts,v0,1,false,OK,,2026-06-04T04:21:11.832778708Z,40,1006,0,0,0,0,0,0,31,1006,0,155.0198,0,1117.9149,1277.9149,1209.9149,40,1006,0,32.7858,0,1117.9693,1153.9693,1117.9693,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,150.4579,-1,0.0429,1.3248,1.3677
states_40_iter_4_1776653135984.lts,v0,2,false,OK,,2026-06-04T04:21:15.844001194Z,40,1006,0,0,0,0,0,0,31,1006,0,146.7474,0,1118.0229,1278.0229,1218.0229,40,1006,0,35.5038,0,1118.0772,1154.0772,1118.0772,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,142.5350,-1,0.0439,1.3214,1.3652
states_40_iter_5_1776653136156.lts,v0,0,true,OK,,2026-06-04T04:21:20.026127215Z,40,1006,0,0,0,0,0,0,40,1006,0,163.0114,0,1118.2383,1288.2383,1210.2383,40,1006,0,32.6778,0,1118.2925,1154.2925,1118.2925,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,158.6245,-1,0.0506,1.3126,1.3632
states_40_iter_5_1776653136156.lts,v0,1,false,OK,,2026-06-04T04:21:24.037785343Z,40,1006,0,0,0,0,0,0,40,1006,0,155.0882,0,1118.4393,1288.4393,1220.4393,40,1006,0,35.4807,0,1118.4937,1154.4937,1118.4937,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,150.8931,-1,0.0482,1.3151,1.3633
states_40_iter_5_1776653136156.lts,v0,2,false,OK,,2026-06-04T04:21:28.046673640Z,40,1006,0,0,0,0,0,0,40,1006,0,155.1442,0,1118.5476,1288.5476,1220.5476,40,1006,0,32.8022,0,1118.6019,1154.6019,1118.6019,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,150.9606,-1,0.0514,1.3126,1.3640
states_40_iter_6_1776653136318.lts,v0,0,true,OK,,2026-06-04T04:21:32.226689769Z,40,1006,0,1,0,1,0,0,31,1006,0,154.8258,0,1118.6694,1278.6694,1210.6694,40,1006,0,32.6796,0,1118.7236,1154.7236,1118.7236,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,150.6381,-1,0.0447,1.3274,1.3721
states_40_iter_6_1776653136318.lts,v0,1,false,OK,,2026-06-04T04:21:36.246361Z,40,1006,0,1,0,1,0,0,31,1006,0,155.8939,0,1118.7771,1278.7771,1210.7771,40,1006,0,32.6198,0,1118.8315,1154.8315,1118.8315,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,151.7009,-1,0.0439,1.3228,1.3667
states_40_iter_6_1776653136318.lts,v0,2,false,OK,,2026-06-04T04:21:40.254257128Z,40,1006,0,1,0,1,0,0,31,1006,0,153.7316,0,1118.8851,1278.8851,1210.8851,40,1006,0,32.3270,0,1118.9394,1154.9394,1118.9394,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,149.3520,-1,0.0442,1.3236,1.3677
states_40_iter_7_1776653136425.lts,v0,0,true,OK,,2026-06-04T04:21:44.448980995Z,40,1077,0,13,0,13,0,0,40,1077,0,193.5316,0,1119.1673,1319.1673,1207.1673,40,1077,0,53.3414,0,1119.2253,1147.2253,1119.2253,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,189.0472,-1,0.0492,1.3959,1.4451
states_40_iter_7_1776653136425.lts,v0,1,false,OK,,2026-06-04T04:21:48.516749943Z,40,1077,0,13,0,13,0,0,40,1077,0,192.0010,0,1119.2826,1319.2826,1207.2826,40,1077,0,53.1486,0,1119.3407,1147.3407,1119.3407,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,187.4639,-1,0.0482,1.4006,1.4488
states_40_iter_7_1776653136425.lts,v0,2,false,OK,,2026-06-04T04:21:52.585140936Z,40,1077,0,13,0,13,0,0,40,1077,0,193.5595,0,1119.3981,1319.3981,1207.3981,40,1077,0,48.9048,0,1119.4562,1147.4562,1119.4562,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,189.1223,-1,0.0488,1.3955,1.4443
states_40_iter_8_1776653136546.lts,v0,0,true,OK,,2026-06-04T04:21:56.843911157Z,40,1077,0,13,0,13,0,0,40,1077,0,196.8446,0,1119.6283,1321.6283,1207.6283,40,1077,0,57.7177,0,1119.6863,1147.6863,1119.6863,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,192.3006,-1,0.0475,1.3923,1.4398
states_40_iter_8_1776653136546.lts,v0,1,false,OK,,2026-06-04T04:22:00.920011103Z,40,1077,0,13,0,13,0,0,40,1077,0,187.6590,0,1119.7435,1321.7435,1217.7435,40,1077,0,53.5539,0,1119.8017,1147.8017,1119.8017,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,183.2413,-1,0.0471,1.3965,1.4435
states_40_iter_8_1776653136546.lts,v0,2,false,OK,,2026-06-04T04:22:04.989644461Z,40,1077,0,13,0,13,0,0,40,1077,0,196.9810,0,1119.8591,1321.8591,1207.8591,40,1077,0,55.6890,0,1119.9171,1147.9171,1119.9171,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,192.3579,-1,0.0471,1.3972,1.4443
states_40_iter_9_1776653136665.lts,v0,0,true,OK,,2026-06-04T04:22:09.263260881Z,40,1077,0,13,0,13,0,0,40,1077,0,194.0046,0,1120.0892,1322.0892,1208.0892,40,1077,0,55.8812,0,1120.1472,1148.1472,1120.1472,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,189.3328,-1,0.0517,1.4019,1.4536
states_40_iter_9_1776653136665.lts,v0,1,false,OK,,2026-06-04T04:22:13.338571515Z,40,1077,0,13,0,13,0,0,40,1077,0,194.2288,0,1120.2045,1322.2045,1208.2045,40,1077,0,55.8532,0,1120.2626,1148.2626,1120.2626,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,189.5493,-1,0.0477,1.4018,1.4495
states_40_iter_9_1776653136665.lts,v0,2,false,OK,,2026-06-04T04:22:17.414536519Z,40,1077,0,13,0,13,0,0,40,1077,0,193.8114,0,1120.3200,1322.3200,1208.3200,40,1077,0,51.4073,0,1120.3781,1148.3781,1120.3781,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,189.1304,-1,0.0466,1.4019,1.4484
states_425_iter_20_1776618693691.lts,v0,0,true,OK,,2026-06-04T04:22:22.307997152Z,425,2390,1110,16,4,12,1310,200,208,1400,632,158.6546,0,1123.8673,1181.8673,1147.8673,325,1960,890,223.7049,0,1124.0341,1186.0341,1178.0341,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,146.9740,-1,0.1105,2.4412,2.5517
states_425_iter_20_1776618693691.lts,v0,1,false,OK,,2026-06-04T04:22:26.525957973Z,425,2390,1110,16,4,12,1310,200,208,1400,632,158.0408,0,1124.2000,1182.2000,1148.2000,325,1960,890,221.8212,0,1124.3669,1186.3669,1178.3669,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,146.0009,-1,0.1112,2.4701,2.5813
states_425_iter_20_1776618693691.lts,v0,2,false,OK,,2026-06-04T04:22:30.739440985Z,425,2390,1110,16,4,12,1310,200,208,1400,632,157.0458,0,1124.5332,1182.5332,1148.5332,325,1960,890,226.8517,0,1124.7001,1186.7001,1176.7001,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,145.6450,-1,0.1112,2.4554,2.5666
states_42_iter_27_1776621675998.lts,v0,0,true,OK,,2026-06-04T04:22:34.979746508Z,42,244,0,6,6,0,92,92,42,244,0,11.6719,0,1121.2555,1129.2555,1121.2555,40,240,0,22.8316,0,1121.2690,1131.2690,1121.2690,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.1101,-1,0.0495,0.4132,0.4626
states_42_iter_27_1776621675998.lts,v0,1,false,OK,,2026-06-04T04:22:38.852950659Z,42,244,0,6,6,0,92,92,42,244,0,11.6141,0,1121.2818,1129.2818,1121.2818,40,240,0,22.9168,0,1121.2954,1131.2954,1121.2954,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.0395,-1,0.0479,0.4140,0.4619
states_42_iter_27_1776621675998.lts,v0,2,false,OK,,2026-06-04T04:22:42.732374623Z,42,244,0,6,6,0,92,92,42,244,0,11.7152,0,1121.3083,1129.3083,1121.3083,40,240,0,24.6548,0,1121.3220,1131.3220,1121.3220,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.1513,-1,0.0485,0.4117,0.4602
states_448_iter_29_1776621153123.lts,v0,0,true,OK,,2026-06-04T04:22:48.035289042Z,448,4000,0,18,18,0,1984,1984,410,3919,0,1153.5712,0,1126.9926,1764.9926,1720.9926,384,3840,0,403.4940,0,1127.2669,1225.2669,1221.2669,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1133.3959,-1,0.1729,5.3206,5.4935
states_448_iter_29_1776621153123.lts,v0,1,false,OK,,2026-06-04T04:22:53.436726293Z,448,4000,0,18,18,0,1984,1984,410,3919,0,1160.0998,0,1127.5403,1765.5403,1715.5403,384,3840,0,403.5304,0,1127.8147,1225.8147,1221.8147,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1138.6632,-1,0.1740,5.3080,5.4820
states_448_iter_29_1776621153123.lts,v0,2,false,OK,,2026-06-04T04:22:58.846611337Z,448,4000,0,18,18,0,1984,1984,410,3919,0,1161.5258,0,1128.0883,1766.0883,1716.0883,384,3840,0,405.2916,0,1128.3626,1226.3626,1222.3626,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1140.5573,-1,0.1875,5.3445,5.5319
states_448_iter_37_1776621679817.lts,v0,0,true,OK,,2026-06-04T04:23:08.031669334Z,448,5088,0,33,33,0,3072,3072,445,5082,0,3422.3096,0,1130.6454,3110.6454,3098.6454,384,4928,0,604.5079,0,1130.9979,1308.9979,1304.9979,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,3395.2465,-1,0.1881,7.0469,7.2350
states_448_iter_37_1776621679817.lts,v0,1,false,OK,,2026-06-04T04:23:15.916164230Z,448,5088,0,33,33,0,3072,3072,445,5082,0,3426.6485,0,1131.3494,3111.3494,3095.3494,384,4928,0,642.9264,0,1131.7019,1309.7019,1295.7019,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,3397.6867,-1,0.1892,7.0019,7.1911
states_448_iter_37_1776621679817.lts,v0,2,false,OK,,2026-06-04T04:23:23.853271946Z,448,5088,0,33,33,0,3072,3072,445,5082,0,3417.7876,0,1132.0536,3112.0536,3102.0536,384,4928,0,634.7876,0,1132.4060,1310.4060,1298.4060,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,3390.4815,-1,0.1934,7.0295,7.2229
states_44_iter_20_1776621128293.lts,v0,0,true,OK,,2026-06-04T04:23:31.789575776Z,44,264,0,8,8,0,112,112,35,246,0,7.3684,0,1126.3948,1132.3948,1126.3948,40,256,0,16.0616,0,1126.4094,1132.4094,1126.4094,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,5.8083,-1,0.0435,0.3694,0.4130
states_44_iter_20_1776621128293.lts,v0,1,false,OK,,2026-06-04T04:23:35.673556404Z,44,264,0,8,8,0,112,112,35,246,0,6.8813,0,1126.4232,1132.4232,1126.4232,40,256,0,14.5775,0,1126.4379,1132.4379,1126.4379,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,5.3796,-1,0.0441,0.3646,0.4087
states_44_iter_20_1776621128293.lts,v0,2,false,OK,,2026-06-04T04:23:39.558246146Z,44,264,0,8,8,0,112,112,35,246,0,6.8581,0,1126.4519,1132.4519,1126.4519,40,256,0,15.4608,0,1126.4666,1132.4666,1126.4666,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,5.3664,-1,0.0396,0.3493,0.3889
states_44_iter_25_1776621134753.lts,v0,0,true,OK,,2026-06-04T04:23:43.474129908Z,44,318,0,16,16,0,152,152,40,310,0,13.6224,0,1126.5892,1136.5892,1126.5892,40,308,0,23.8725,0,1126.6067,1134.6067,1126.6067,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.7084,-1,0.0483,0.5095,0.5578
states_44_iter_25_1776621134753.lts,v0,1,false,OK,,2026-06-04T04:23:47.382802093Z,44,318,0,16,16,0,152,152,40,310,0,12.5719,0,1126.6234,1136.6234,1126.6234,40,308,0,24.2130,0,1126.6410,1134.6410,1126.6410,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.7666,-1,0.0451,0.4738,0.5189
states_44_iter_25_1776621134753.lts,v0,2,false,OK,,2026-06-04T04:23:51.283815907Z,44,318,0,16,16,0,152,152,40,310,0,13.0092,0,1126.6579,1136.6579,1126.6579,40,308,0,24.2057,0,1126.6754,1134.6754,1126.6754,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.1647,-1,0.0490,0.5117,0.5607
states_455_iter_13_1776651779763.lts,v0,0,true,OK,,2026-06-04T04:24:31.510701963Z,455,23798,0,0,0,0,0,0,400,21015,0,33637.3535,154,1147.5083,1246.5083,3343.5083,451,23590,0,3730.2763,0,1149.1705,3317.1705,3295.1705,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,33443.1854,-1,0.1480,29.9678,30.1158
states_455_iter_13_1776651779763.lts,v0,1,false,OK,,2026-06-04T04:25:12.790191736Z,455,23798,0,0,0,0,0,0,400,21015,0,34756.5443,137,1150.8317,3258.7324,3369.8317,451,23590,0,3749.1012,0,1152.5917,3320.5917,3286.5917,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,34571.0127,-1,0.1671,30.0847,30.2519
states_455_iter_13_1776651779763.lts,v0,2,false,OK,,2026-06-04T04:25:55.224112820Z,455,23798,0,0,0,0,0,0,400,21015,0,35337.3649,139,1154.2528,3206.4294,3370.4294,451,23590,0,3745.6595,0,1156.1671,3324.1671,3292.1671,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,35150.9370,-1,0.1661,30.1029,30.2690
states_46_iter_29_1776621867895.lts,v0,0,true,OK,,2026-06-04T04:26:38.274495173Z,46,268,0,6,6,0,100,100,46,268,0,14.0328,0,1140.0451,1148.0451,1140.0451,44,264,0,27.8462,0,1140.0599,1154.0599,1140.0599,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,12.3162,-1,0.0547,0.5013,0.5561
states_46_iter_29_1776621867895.lts,v0,1,false,OK,,2026-06-04T04:26:42.238961024Z,46,268,0,6,6,0,100,100,46,268,0,13.0613,0,1140.0740,1148.0740,1140.0740,44,264,0,28.9885,0,1140.0889,1154.0889,1140.0889,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.4568,-1,0.0511,0.4570,0.5081
states_46_iter_29_1776621867895.lts,v0,2,false,OK,,2026-06-04T04:26:46.198642905Z,46,268,0,6,6,0,100,100,46,268,0,13.5637,0,1140.1031,1148.1031,1140.1031,44,264,0,26.7537,0,1140.1180,1154.1180,1140.1180,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.8988,-1,0.0508,0.4549,0.5057
states_48_iter_23_1776621126411.lts,v0,0,true,OK,,2026-06-04T04:26:50.258889900Z,48,480,0,20,20,0,328,328,38,460,0,25.2320,0,1140.5653,1158.5653,1140.5653,16,184,0,15.9135,0,1140.5914,1146.5914,1140.5914,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,22.6591,-1,0.0480,0.7464,0.7944
states_48_iter_23_1776621126411.lts,v0,1,false,OK,,2026-06-04T04:26:54.213496087Z,48,480,0,20,20,0,328,328,38,460,0,26.0244,0,1140.6168,1158.6168,1140.6168,16,184,0,16.9650,0,1140.6430,1146.6430,1140.6430,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,23.3418,-1,0.0484,0.7485,0.7969
states_48_iter_23_1776621126411.lts,v0,2,false,OK,,2026-06-04T04:26:58.171626297Z,48,480,0,20,20,0,328,328,38,460,0,27.6983,0,1140.6685,1158.6685,1140.6685,16,184,0,15.8616,0,1140.6947,1146.6947,1140.6947,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,24.9237,-1,0.0521,0.8256,0.8777
states_48_iter_28_1776621129787.lts,v0,0,true,OK,,2026-06-04T04:27:02.282608955Z,48,1030,0,35,35,0,878,878,48,1030,0,138.6722,0,1141.5456,1257.5456,1213.5456,16,410,0,41.0014,0,1141.6011,1157.6011,1141.6011,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,133.5020,-1,0.0453,1.3811,1.4264
states_48_iter_28_1776621129787.lts,v0,1,false,OK,,2026-06-04T04:27:06.381084140Z,48,1030,0,35,35,0,878,878,48,1030,0,132.8705,0,1141.6559,1257.6559,1221.6559,16,410,0,41.4796,0,1141.7115,1157.7115,1141.7115,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,127.8358,-1,0.0453,1.3806,1.4259
states_48_iter_28_1776621129787.lts,v0,2,false,OK,,2026-06-04T04:27:10.477596214Z,48,1030,0,35,35,0,878,878,48,1030,0,132.3655,0,1141.7664,1257.7664,1221.7664,16,410,0,44.5190,0,1141.8220,1157.8220,1141.8220,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,127.2007,-1,0.0454,1.3763,1.4216
states_48_iter_39_1776621269212.lts,v0,0,true,OK,,2026-06-04T04:27:14.981577878Z,48,1627,0,122,122,0,1475,1475,48,1627,0,341.7925,0,1142.8759,1470.8759,1422.8759,16,606,0,206.1967,0,1142.9633,1220.9633,1218.9633,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,333.6856,-1,0.0516,2.1751,2.2267
states_48_iter_39_1776621269212.lts,v0,1,false,OK,,2026-06-04T04:27:19.458371762Z,48,1627,0,122,122,0,1475,1475,48,1627,0,332.2751,0,1143.0500,1471.0500,1435.0500,16,606,0,223.6215,0,1143.1376,1221.1376,1211.1376,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,324.5338,-1,0.0520,2.1651,2.2171
states_48_iter_39_1776621269212.lts,v0,2,false,OK,,2026-06-04T04:27:23.951310107Z,48,1627,0,122,122,0,1475,1475,48,1627,0,422.6736,0,1143.2243,1471.2243,1447.2243,16,606,0,207.9460,0,1143.3118,1221.3118,1219.3118,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,395.3099,-1,0.0535,2.1694,2.2228
states_48_iter_43_1776621683530.lts,v0,0,true,OK,,2026-06-04T04:27:29.046660974Z,48,1908,0,141,141,0,1756,1756,48,1908,0,510.5382,0,1143.9818,1661.9818,1651.9818,16,680,0,294.7012,0,1144.0842,1248.0842,1212.0842,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,500.6795,-1,0.0543,2.5112,2.5655
states_48_iter_43_1776621683530.lts,v0,1,false,OK,,2026-06-04T04:27:33.777646065Z,48,1908,0,141,141,0,1756,1756,48,1908,0,490.2416,0,1144.1859,1662.1859,1560.1859,16,680,0,294.4746,0,1144.2884,1248.2884,1212.2884,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,481.1685,-1,0.0523,2.5198,2.5721
states_48_iter_43_1776621683530.lts,v0,2,false,OK,,2026-06-04T04:27:38.487949332Z,48,1908,0,141,141,0,1756,1756,48,1908,0,501.8675,0,1144.3902,1662.3902,1660.3902,16,680,0,294.6530,0,1144.4927,1248.4927,1212.4927,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,492.4718,-1,0.0542,2.5352,2.5895
states_48_iter_47_1776621872984.lts,v0,0,true,OK,,2026-06-04T04:27:43.496393879Z,48,1626,0,115,115,0,1474,1474,45,1620,0,249.6052,0,1144.3839,1340.3839,1298.3839,16,590,0,210.4569,0,1144.4948,1218.4948,1214.4948,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,241.6028,-1,0.0495,2.2161,2.2656
